time,lon,lat,tmp,dtr,pre,vap,wet,cld,frs,pet
2011-07-16,-82.25,39.25,25.800001,12.1,87.0,23.1,11.69,63.600002,0.0,4.6
2019-03-16,113.75,63.25,-14.5,14.7,11.8,1.7,10.11,53.7,31.0,0.3
2011-10-16,109.25,61.75,-2.7,7.8,29.7,4.7000003,15.71,90.9,27.76,0.2
2011-06-16,91.25,53.25,20.4,14.6,75.8,13.6,12.389999,57.3,0.0,4.4
2016-04-16,93.25,53.75,5.2000003,12.400001,74.8,5.3,12.929999,70.9,19.859999,2.0
2020-08-16,84.75,21.75,27.2,7.1,490.0,30.1,17.93,73.1,0.0,3.5
2018-08-16,-100.25,60.75,10.5,9.6,46.5,9.6,12.4,61.3,4.0899997,2.3
2015-03-16,34.25,60.25,0.4,7.9,28.7,4.2000003,7.79,72.6,24.82,1.0
2015-01-16,-47.75,77.75,-36.600002,8.3,23.0,0.2,9.4,53.8,31.0,0.0
2019-09-16,139.75,-26.75,20.4,17.4,4.3,6.5,2.3999999,11.8,0.0,6.7000003
2019-07-16,-73.75,49.25,17.9,13.5,77.9,14.2,12.45,54.8,0.0,4.1
2015-04-16,131.75,-1.25,27.9,5.8,274.9,31.6,19.38,71.4,0.0,3.3
2017-04-16,75.25,21.75,32.2,17.2,0.4,14.1,0.01,19.1,0.0,7.6
2015-01-16,-66.75,-41.75,18.5,16.800001,6.2000003,8.400001,3.48,28.0,0.0,7.2000003
2012-01-16,45.75,-18.75,23.5,8.8,277.30002,23.800001,20.289999,75.8,0.0,3.4
2012-12-16,-117.25,65.75,-27.6,7.3,18.300001,0.5,10.17,51.5,31.0,0.0
2016-02-15,-107.75,35.75,2.7,19.300001,6.8,4.0,1.5999999,48.0,26.279999,2.3
2020-08-16,49.25,47.25,23.300001,14.3,17.0,12.7,5.27,22.300001,0.0,6.1
2019-12-16,-91.75,74.75,-29.7,7.1,4.5,0.4,4.68,40.0,31.0,0.0
2019-08-16,-103.25,32.25,28.7,15.900001,17.5,20.6,6.0899997,46.3,0.0,6.7000003
2014-11-16,-112.75,58.75,-12.6,9.1,26.6,2.1000001,9.23,68.0,30.0,0.1
2014-12-16,-88.25,65.25,-25.5,7.7000003,22.6,0.7,7.47,49.100002,31.0,0.0
2012-10-16,173.75,69.25,-8.1,6.9,16.5,3.6000001,11.38,74.9,30.65,0.0
2020-06-16,-6.75,23.75,33.8,16.7,0.2,17.7,0.0,40.0,0.0,8.0
2012-01-16,41.75,45.75,-2.7,6.9,34.7,4.9,13.34,77.5,27.41,0.2
2018-09-16,-101.75,48.75,11.1,12.2,58.100002,10.1,7.1,60.8,5.2599998,2.2
2017-08-16,-81.75,67.75,4.6,6.4,45.3,7.3,11.54,68.6,14.19,1.3000001
2013-12-16,-60.75,-27.75,29.0,14.0,87.8,24.2,5.68,26.4,0.0,7.3
2014-11-16,76.25,24.75,24.0,15.400001,0.0,12.8,0.16,12.3,0.0,3.2
2014-11-16,142.75,75.25,-21.800001,6.8,4.4,0.90000004,11.73,63.8,30.0,0.0
2014-10-16,-88.25,13.75,24.9,10.5,258.1,26.1,24.91,57.9,0.0,3.5
2013-09-16,80.75,30.75,6.8,10.6,14.400001,7.4,14.62,60.100002,13.469999,2.3
2011-11-16,-63.75,5.75,24.800001,10.3,254.40001,24.7,12.58,71.3,0.0,3.1000001
2012-04-16,-125.75,67.25,-10.6,9.400001,11.5,1.8000001,6.92,53.8,30.0,0.8
2013-04-16,-73.25,-15.25,8.1,16.2,7.8,6.4,2.73,49.4,17.35,3.1000001
2014-02-15,-111.75,46.75,-7.4,11.7,24.6,2.1000001,11.62,77.200005,27.97,0.90000004
2014-03-16,94.25,32.75,-7.8,13.6,9.8,1.8000001,5.97,50.2,31.0,1.6
2019-10-16,-66.75,-6.25,26.6,9.6,198.1,29.0,17.39,78.8,0.0,3.2
2011-11-16,90.75,44.75,-1.1,9.400001,15.400001,4.3,4.7599998,43.600002,26.18,0.5
2019-04-16,-130.25,57.75,0.5,12.8,21.800001,4.2000003,4.79,68.1,26.269999,1.6
2011-06-16,20.75,78.75,0.90000004,4.8,18.1,5.8,10.01,82.5,21.07,1.3000001
2012-06-16,39.25,-8.75,24.4,10.5,5.5,22.800001,3.3899999,51.3,0.0,3.6000001
2017-07-16,-65.25,-7.75,26.0,12.5,4.6,27.0,1.23,54.600002,0.0,3.2
2014-10-16,117.75,67.25,-9.400001,9.1,22.800001,2.9,14.849999,79.5,31.0,0.1
2015-09-16,-71.75,45.25,16.300001,12.3,136.2,13.7,9.71,57.600002,0.0,2.6000001
2017-02-15,119.25,55.25,-23.0,18.1,3.0,0.90000004,3.1299999,50.8,28.0,0.1
2020-06-16,-61.25,13.25,27.2,6.1,171.1,29.9,18.33,58.600002,0.0,4.1
2020-10-16,103.25,-4.75,26.6,9.7,459.0,26.9,19.58,71.3,0.0,3.8
2018-04-16,19.25,20.25,26.800001,17.1,1.5,7.3,2.0,26.300001,0.0,7.8
2012-10-16,28.75,-16.25,29.5,13.0,12.6,18.1,1.88,53.3,0.0,6.0
2012-04-16,76.75,55.75,7.2000003,11.900001,16.7,5.5,5.22,55.0,13.99,2.8
2020-09-16,21.75,-22.25,21.5,19.4,3.0,11.8,1.0,36.3,0.0,4.5
2016-02-15,113.75,-22.75,30.5,13.900001,4.6,20.4,1.89,35.0,0.0,8.6
2014-12-16,23.75,-11.75,22.0,11.0,266.4,21.2,22.119999,85.1,0.0,2.9
2017-04-16,-128.75,54.25,5.2000003,9.1,89.3,6.5,13.48,69.700005,15.54,1.8000001
2018-04-16,-98.25,27.75,21.800001,14.5,35.5,18.0,4.16,67.8,0.0,4.8
2019-06-16,152.75,-9.25,26.4,5.6,329.4,27.300001,16.88,66.3,0.0,3.1000001
2020-03-16,128.25,55.25,-10.400001,14.3,12.400001,1.8000001,3.6,50.4,31.0,0.7
2011-10-16,-97.75,24.75,23.800001,15.6,53.0,21.300001,4.27,58.7,0.0,3.9
2016-01-16,72.75,26.25,18.300001,16.6,0.0,8.1,0.0,16.1,0.0,3.4
2019-09-16,147.25,-5.25,25.0,9.3,130.8,24.800001,18.55,65.0,0.0,3.8
2019-04-16,-80.25,77.25,-25.6,8.400001,10.400001,0.4,6.06,45.0,30.0,0.3
2015-09-16,-104.75,32.75,24.6,15.7,39.3,17.2,3.4499998,41.100002,0.0,5.3
2020-09-16,5.25,43.25,20.7,10.400001,75.4,15.400001,8.66,49.9,0.0,3.8
2013-03-16,8.25,49.75,2.8,7.4,27.9,4.9,11.2,79.5,20.27,1.3000001
2018-01-16,115.25,32.25,2.4,6.8,53.8,5.0,8.5,58.3,20.52,1.2
2015-12-16,26.75,4.75,23.9,15.2,19.300001,17.0,4.14,46.3,0.0,3.8
2019-03-16,173.75,63.25,-15.7,9.6,39.9,1.9,12.75,49.8,31.0,0.1
2014-12-16,48.75,20.25,20.300001,13.400001,2.7,15.5,0.88,27.4,0.0,3.4
2013-11-16,-105.25,56.75,-12.8,9.0,31.0,1.9,10.08,66.8,30.0,0.2
2013-11-16,-108.25,67.25,-19.5,6.9,6.1,1.1,6.04,58.8,30.0,0.1
2017-04-16,-104.75,51.25,4.3,11.6,20.7,6.0,5.98,56.8,21.07,2.0
2017-06-16,150.75,69.25,8.5,9.6,19.4,6.3,9.76,69.4,8.04,3.3
2013-05-16,-71.25,9.25,28.1,8.3,198.2,31.1,15.33,79.9,0.0,3.3
2017-05-16,55.75,33.25,29.4,15.1,5.6,12.1,4.0,51.0,0.0,6.8
2019-02-15,-102.75,57.25,-28.0,11.900001,7.3,0.2,4.38,52.5,28.0,0.2
2014-02-15,46.75,40.75,4.4,9.8,7.1,6.0,1.9399999,63.8,17.38,1.1
2013-09-16,-156.75,57.75,8.900001,7.0,76.6,9.6,17.529999,74.0,4.49,1.3000001
2015-06-16,-65.75,49.25,13.3,10.6,85.9,10.400001,13.66,64.6,0.89,3.5
2012-05-16,-109.25,62.25,4.3,10.8,16.2,5.0,7.2999997,58.7,20.77,2.4
2011-04-16,-94.25,47.25,5.6,12.8,79.1,6.1,12.67,66.700005,19.369999,2.4
2012-05-16,27.75,-13.75,19.1,17.0,2.5,14.3,0.26,42.5,0.0,3.0
2017-01-16,131.25,65.25,-43.5,6.6,13.3,0.2,13.0,67.700005,31.0,0.0
2012-02-15,-97.75,33.25,10.3,12.3,52.8,9.5,7.3799996,61.7,6.69,2.2
2017-07-16,35.25,17.25,34.100002,14.2,8.1,19.0,1.24,52.600002,0.0,6.8
2016-08-16,9.25,27.75,31.4,14.8,0.6,21.5,0.19999999,29.300001,0.0,7.0
2018-05-16,97.75,30.25,4.6,13.7,52.600002,4.4,16.32,55.600002,23.33,3.1000001
2018-09-16,-2.25,13.25,28.4,9.2,159.1,29.1,10.05,32.9,0.0,4.7000003
2013-06-16,130.75,66.75,12.0,13.5,77.3,8.900001,15.13,70.9,4.68,3.3
2018-01-16,-94.75,49.25,-15.900001,12.6,18.300001,1.7,8.62,61.100002,31.0,0.2
2012-07-16,74.75,29.75,33.4,9.3,47.2,32.7,4.9,53.2,0.0,5.5
2016-01-16,58.75,22.25,22.5,9.2,0.90000004,17.6,0.57,36.3,0.0,3.5
2017-08-16,31.75,65.75,13.5,7.0,82.200005,12.6,18.07,76.5,0.0,1.9
2018-10-16,22.25,25.75,25.1,13.6,0.1,12.7,0.0,15.400001,0.0,5.0
2013-10-16,129.75,-18.25,30.1,16.6,5.4,10.400001,6.37,25.1,0.0,7.8
2018-11-16,104.25,60.25,-19.7,15.400001,27.6,1.3000001,16.84,78.9,30.0,0.1
2020-12-16,-82.25,34.25,7.0,13.2,75.9,7.2000003,8.059999,60.0,16.859999,1.5
2018-10-16,113.25,69.25,-4.9,5.2000003,13.2,4.2000003,12.29,91.4,28.48,0.0
2015-11-16,-49.25,-18.75,27.300001,12.1,193.90001,26.6,18.949999,69.3,0.0,4.1
2019-09-16,-60.25,-38.25,11.3,14.400001,29.0,9.0,5.21,46.100002,7.14,2.7
2019-03-16,-118.25,48.75,-1.5,11.8,27.0,4.0,7.29,65.1,28.4,1.1
2011-11-16,6.75,9.75,26.800001,16.0,3.8,16.800001,0.17999999,44.5,0.0,4.9
2020-04-16,-77.25,64.25,-14.2,6.3,25.7,1.4,12.0199995,53.8,30.0,0.6
2020-03-16,-55.75,-27.25,26.6,13.6,40.8,22.300001,5.0099998,28.300001,0.0,5.2000003
2011-08-16,-83.25,76.25,2.5,5.1,25.300001,5.4,9.3,74.0,18.19,1.4
2014-12-16,116.25,-33.25,20.0,17.5,2.7,11.3,1.25,35.9,0.0,7.0
2011-06-16,-101.25,23.25,22.7,18.0,51.7,15.5,4.77,54.7,0.0,5.8
2017-07-16,132.25,55.25,15.8,12.6,117.1,12.1,16.89,68.1,0.06,3.2
2012-03-16,-55.25,-34.75,21.2,7.8,83.200005,18.0,10.51,40.4,0.0,4.0
2017-11-16,93.75,61.75,-17.800001,9.900001,61.7,1.6,22.869999,84.200005,30.0,0.0
2019-01-16,148.75,-25.25,28.0,13.900001,61.600002,18.4,8.5,44.2,0.0,6.2000003
2017-10-16,129.25,67.25,-16.6,7.5,26.0,1.4,14.509999,83.3,31.0,0.1
2018-06-16,-41.75,-21.25,21.7,10.900001,15.900001,20.4,7.69,70.1,0.0,2.0
2018-11-16,95.75,40.25,-0.7,12.6,1.0,2.8,1.81,38.8,27.18,1.1
2019-03-16,142.25,-28.25,28.2,13.1,29.5,13.900001,3.5,26.300001,0.0,7.0
2013-01-16,-128.75,68.25,-27.6,6.1,9.900001,0.5,6.14,50.0,31.0,0.0
2013-01-16,-117.25,64.25,-28.300001,8.2,15.6,0.4,8.84,52.5,31.0,0.1
2016-11-16,-84.75,81.25,-34.8,5.7000003,8.2,0.2,4.83,45.0,30.0,0.0
2020-05-16,-112.75,65.75,-6.8,8.400001,13.3,2.2,7.0,63.5,30.449999,1.4
2012-12-16,144.25,61.25,-34.4,6.4,16.300001,0.4,7.6099997,44.2,31.0,0.0
2017-05-16,44.75,49.25,15.8,11.3,57.4,9.0,13.139999,45.5,0.0,4.8
2011-02-15,-70.25,-9.75,25.5,10.0,255.0,26.5,18.42,90.700005,0.0,2.8
2016-06-16,47.25,52.25,20.2,11.2,34.5,14.0,8.62,50.7,0.0,4.8
2016-04-16,-6.75,30.75,18.2,14.900001,1.3000001,8.3,0.66999996,31.2,0.0,5.7000003
2015-01-16,112.75,44.25,-13.6,12.6,2.2,1.5,4.08,23.2,31.0,0.4
2018-08-16,-153.75,67.25,7.7000003,7.3,66.700005,8.900001,14.88,100.0,7.3799996,1.3000001
2013-01-16,99.75,18.25,23.0,14.900001,27.1,19.300001,4.89,34.600002,0.0,2.9
2017-01-16,-57.75,-9.75,25.7,9.8,348.80002,28.6,23.13,83.8,0.0,2.9
2013-04-16,26.25,10.75,31.300001,16.5,8.6,12.3,1.4,57.5,0.0,5.8
2013-03-16,16.25,28.75,18.6,14.2,5.6,11.1,1.73,32.5,0.0,4.5
2017-05-16,49.25,56.25,10.6,10.5,40.4,6.9,11.69,61.8,4.64,3.4
2011-06-16,-92.25,16.75,20.1,11.8,269.0,18.6,19.31,65.6,0.0,3.5
2013-07-16,39.75,67.75,12.6,9.1,56.600002,11.400001,12.929999,60.8,0.83,2.8
2020-11-16,28.25,27.25,18.0,15.6,0.1,10.6,0.06,26.9,0.0,3.4
2017-09-16,12.25,6.25,22.6,8.2,284.5,22.300001,22.35,90.9,0.0,2.5
2011-02-15,-81.25,78.25,-38.5,6.8,11.400001,0.1,5.64,38.8,28.0,0.0
2013-07-16,24.75,-10.25,20.1,17.4,0.0,11.3,0.0,35.0,0.0,3.6000001
2018-10-16,-2.75,18.25,31.9,14.7,0.90000004,14.900001,0.16,44.5,0.0,5.6
2015-08-16,88.75,38.75,16.4,15.3,0.8,6.6,0.01,50.3,0.32999998,4.7000003
2019-01-16,19.75,18.75,19.2,16.0,0.0,5.7000003,0.0,12.5,0.0,5.8
2015-10-16,-63.25,-12.25,28.6,11.3,87.700005,31.300001,10.12,69.700005,0.0,4.1
2017-02-15,-39.75,80.75,-39.9,8.7,0.4,0.2,7.19,51.3,28.0,0.0
2014-09-16,15.25,37.75,22.5,8.0,27.2,18.5,4.19,36.4,0.0,4.0
2019-03-16,101.25,40.75,6.0,16.4,0.6,2.6000001,1.02,36.0,23.21,2.9
2015-03-16,125.25,-19.75,30.6,12.5,48.4,20.2,6.43,49.100002,0.0,6.3
2016-06-16,94.75,27.25,28.2,7.0,308.7,30.7,15.95,74.700005,0.0,3.6000001
2017-04-16,-119.25,50.25,5.1,10.5,54.600002,5.7000003,12.0199995,68.6,17.859999,2.0
2020-02-15,12.75,20.75,17.9,17.6,0.0,5.1,0.0,13.8,0.17,5.0
2019-07-16,-73.75,-52.75,4.5,3.8,342.4,7.1,7.9199996,71.1,11.04,0.3
2016-07-16,-60.75,3.25,26.7,8.7,348.2,26.2,26.67,58.100002,0.0,3.7
2011-05-16,-51.75,65.25,-0.8,6.0,42.8,4.5,10.2,70.1,25.039999,1.4
2019-01-16,-85.25,36.25,2.9,9.2,203.1,5.1,13.54,74.4,22.25,1.3000001
2015-06-16,-172.75,66.25,4.4,6.1,16.7,7.2000003,11.9,73.700005,13.73,1.7
2019-01-16,34.25,64.25,-10.5,6.9,40.0,2.4,17.0,89.8,31.0,0.1
2020-12-16,-123.25,43.75,5.7000003,8.5,176.5,8.1,14.58,75.4,13.92,0.6
2019-11-16,18.75,-14.75,23.5,13.400001,102.200005,17.800001,11.33,65.5,0.0,4.0
2015-04-16,149.25,69.25,-16.2,10.8,11.900001,1.2,12.23,45.0,30.0,0.6
2020-01-16,136.75,-32.75,24.4,16.2,26.300001,11.0,8.53,36.8,0.0,7.3
2017-01-16,15.75,67.75,-2.2,6.7000003,191.0,3.9,30.63,70.4,26.869999,0.5
2011-08-16,102.25,20.75,25.7,7.8,372.30002,26.5,25.369999,76.3,0.0,3.2
2018-01-16,-63.25,-8.75,26.1,8.6,265.7,30.300001,23.199999,92.0,0.0,2.6000001
2013-12-16,16.25,5.75,24.4,13.2,7.1,19.6,2.69,26.300001,0.0,4.1
2015-04-16,133.25,51.75,-1.7,12.2,51.100002,3.8,10.7699995,53.600002,27.769999,1.5
2018-07-16,79.75,39.75,27.4,14.1,13.5,13.7,4.31,48.4,0.0,5.8
2018-04-16,25.25,-8.75,23.800001,10.3,113.6,23.4,9.26,67.5,0.0,3.1000001
2015-11-16,-95.75,61.25,-15.2,8.400001,25.6,1.6,10.32,62.5,30.0,0.2
2012-07-16,86.75,45.25,27.7,11.8,45.600002,16.7,8.53,39.8,0.0,6.5
2014-05-16,69.75,66.75,-0.7,8.400001,40.0,4.9,14.94,72.6,26.189999,1.2
2019-11-16,62.25,56.25,-6.6,7.4,17.0,3.4,9.22,72.0,29.189999,0.2
2014-05-16,140.75,62.75,-3.3,12.3,49.2,3.4,10.73,74.4,29.769999,1.5
2015-04-16,22.75,29.25,21.4,14.1,0.5,11.2,0.22999999,32.7,0.0,5.6
2014-12-16,13.25,-3.75,24.5,7.0,182.6,25.6,13.25,91.1,0.0,2.4
2011-06-16,-5.25,32.75,19.7,15.1,42.3,11.8,7.8599997,41.0,0.0,5.4
2016-05-16,100.75,44.25,12.8,15.0,7.5,6.2000003,4.0499997,39.0,4.8399997,4.7000003
2019-08-16,-90.75,29.25,28.7,9.1,200.40001,31.800001,10.8,58.600002,0.0,4.2000003
2014-08-16,62.25,36.25,27.4,18.6,0.0,8.900001,0.0,25.4,0.0,7.4
2016-08-16,-102.75,64.75,9.8,8.2,37.7,8.7,11.49,64.0,4.0899997,2.3
2015-11-16,128.25,59.25,-22.7,7.4,21.2,1.0,10.49,67.5,30.0,0.0
2018-12-16,18.25,-14.25,21.300001,12.2,174.5,17.9,14.19,73.8,0.0,3.4
2013-01-16,-82.25,35.75,5.1,11.5,146.5,6.2000003,12.84,64.9,19.75,1.5
2012-12-16,63.25,63.75,-20.6,8.5,16.5,1.0,7.5299997,73.4,31.0,0.1
2020-09-16,53.25,33.25,27.300001,15.6,0.0,8.7,0.22999999,35.0,0.0,4.9
2020-09-16,96.25,51.25,9.2,13.6,46.9,7.6,11.17,48.4,11.179999,1.9
2012-06-16,147.25,-21.25,16.2,13.8,22.800001,11.0,6.8199997,36.9,0.11,2.6000001
2018-01-16,51.75,55.25,-11.0,6.0,29.4,2.1000001,15.29,78.3,31.0,0.3
2017-06-16,-91.25,67.25,1.3000001,6.3,18.7,5.3,5.93,69.9,22.0,1.7
2017-02-15,-61.25,-35.75,23.1,11.900001,138.90001,19.9,7.2799997,44.5,0.0,4.6
2011-06-16,-63.25,-37.75,7.6,11.2,17.4,8.2,4.66,55.0,12.19,1.0
2020-04-16,141.25,69.75,-13.6,13.900001,5.9,1.7,8.349999,58.5,30.0,0.6
2016-05-16,-91.75,39.75,17.6,12.2,120.0,13.8,14.639999,63.3,0.0,4.0
2017-10-16,77.75,42.75,4.1,12.900001,16.4,4.3,5.06,40.100002,23.449999,1.6
2014-02-15,57.75,22.75,18.1,10.2,73.6,15.3,9.12,41.100002,0.0,3.2
2016-09-16,-104.75,19.25,28.300001,9.900001,293.1,29.6,15.679999,60.3,0.0,4.0
2011-10-16,28.25,-24.25,21.1,17.5,67.0,11.400001,8.07,24.0,0.0,5.7000003
2013-04-16,66.75,39.25,13.900001,11.6,86.3,9.6,11.0,47.8,0.79999995,3.3
2019-05-16,-54.25,-18.75,24.5,12.0,76.0,23.4,5.3399997,58.2,0.0,2.8
2012-10-16,150.25,-27.25,20.800001,17.6,34.100002,10.1,6.06,15.900001,0.0,6.3
2017-10-16,-42.75,-13.25,26.2,13.6,2.0,17.6,1.9499999,50.7,0.0,5.4
2020-07-16,111.75,53.25,16.300001,14.0,110.0,12.7,18.32,62.2,0.11,3.6000001
2014-01-16,65.75,33.75,-4.3,12.400001,44.8,3.0,4.24,49.600002,30.25,0.90000004
2018-05-16,82.25,72.75,-9.2,6.1,20.300001,2.9,6.7999997,84.0,30.82,0.5
2011-06-16,52.75,52.75,18.7,12.8,75.700005,13.8,13.46,65.4,0.0,4.2000003
2013-12-16,11.25,79.25,-9.6,6.5,32.5,2.2,10.74,50.0,30.929998,0.3
2011-01-16,22.75,47.25,-1.5,4.0,32.8,5.0,9.429999,83.8,24.71,0.3
2018-10-16,125.75,40.25,8.400001,12.6,69.9,7.2000003,9.0,26.0,12.33,2.0
2018-06-16,-10.75,17.75,37.0,12.1,10.8,25.800001,0.79999995,38.0,0.0,6.8
2020-02-15,112.25,24.75,12.1,7.9,147.6,11.3,13.12,84.1,0.7,1.7
2015-03-16,31.25,-19.75,21.5,11.5,62.9,20.1,7.08,56.8,0.0,3.5
2015-04-16,78.75,59.75,2.1000001,10.5,37.5,5.2000003,12.33,75.4,23.59,1.5
2017-12-16,41.25,14.25,26.300001,11.5,16.300001,24.7,0.78,24.4,0.0,4.0
2012-02-15,-117.25,35.75,10.0,14.3,3.9,7.0,2.61,55.0,9.61,2.5
2015-03-16,-75.75,50.75,-13.6,15.8,47.9,1.7,12.599999,53.600002,31.0,0.6
2014-09-16,-119.25,53.75,8.2,11.8,69.5,7.7000003,8.78,62.2,11.429999,1.8000001
2011-12-16,-109.25,49.75,-2.6000001,11.2,7.4,3.0,4.97,68.3,28.98,1.1
2015-12-16,37.25,25.25,20.0,11.1,12.3,12.1,0.45999998,29.6,0.0,3.5
2017-10-16,46.75,39.75,12.1,12.900001,54.3,8.7,6.35,47.7,4.0899997,1.9
2019-04-16,151.75,59.75,-3.4,6.8,15.6,3.8,8.44,75.200005,27.019999,0.90000004
2015-09-16,132.25,61.25,6.4,12.6,30.800001,6.9,7.72,70.1,17.09,1.2
2017-10-16,69.25,24.25,30.6,14.8,0.4,24.6,0.14999999,9.400001,0.0,5.2000003
2018-11-16,44.75,44.25,4.4,8.5,18.9,6.9,9.78,75.4,16.83,0.8
2013-03-16,-71.75,77.75,-25.4,8.8,10.7,0.3,5.47,42.5,31.0,0.2
2019-12-16,38.25,-8.75,27.2,8.2,231.3,27.1,21.08,66.3,0.0,4.3
2012-01-16,-2.25,53.25,5.4,4.5,62.100002,7.6,14.299999,85.700005,9.5199995,0.6
2014-07-16,-86.75,30.75,26.300001,10.8,139.2,26.4,11.59,65.9,0.0,4.2000003
2014-10-16,-115.75,65.25,-4.2000003,5.1,24.9,3.8,10.09,74.8,27.92,0.3
2017-12-16,167.25,60.75,-15.3,6.8,33.600002,1.7,15.009999,62.5,31.0,0.1
2012-05-16,147.75,60.25,4.5,7.9,23.9,5.6,8.8,81.1,16.33,2.0
2015-06-16,33.25,5.25,27.0,10.8,87.9,25.5,9.11,66.3,0.0,3.7
2013-08-16,86.75,62.25,15.400001,11.3,66.4,12.7,12.82,74.5,0.01,2.4
2018-10-16,45.25,18.75,25.300001,16.5,2.8,17.300001,0.22999999,29.1,0.0,5.3
2011-03-16,-20.25,74.25,-20.1,8.6,34.0,0.90000004,7.68,47.0,31.0,0.2
2013-02-15,-3.75,38.75,6.6,10.7,48.600002,7.3,16.529999,55.0,13.059999,1.6
2017-12-16,65.25,34.25,-3.9,14.1,35.7,2.1000001,3.1599998,47.5,30.449999,1.1
2012-05-16,-43.25,76.25,-20.7,10.2,9.8,0.8,7.89,72.5,31.0,0.6
2016-11-16,1.75,19.25,25.6,14.7,1.1,8.400001,0.19999999,35.4,0.0,4.9
2014-02-15,18.75,68.25,-6.4,6.7000003,26.2,3.6000001,9.61,71.4,27.029999,0.0
2012-03-16,-41.25,83.25,-32.0,8.6,0.1,0.3,2.6399999,45.0,31.0,0.1
2019-08-16,12.25,6.75,22.6,8.2,282.6,22.6,21.76,92.5,0.0,2.5
2019-02-15,-77.25,7.75,27.1,8.2,88.3,28.7,7.5,64.3,0.0,3.8
2016-05-16,134.75,46.75,13.0,10.8,89.700005,8.8,16.25,73.8,1.31,3.4
2011-01-16,135.25,66.75,-43.8,6.3,5.0,0.1,5.0499997,52.5,31.0,0.0
2020-07-16,11.75,59.25,14.6,9.6,118.0,12.5,21.13,59.7,0.01,3.2
2017-08-16,41.25,-0.75,26.9,8.6,22.7,23.800001,4.47,61.3,0.0,5.0
2013-03-16,79.75,60.75,-13.6,11.2,41.5,1.9,17.25,73.3,31.0,0.3
2018-05-16,-67.75,-55.75,4.5,4.9,69.0,7.0,11.49,54.100002,12.33,0.4
2012-11-16,-73.75,48.25,-3.3,8.400001,33.600002,3.3,6.6099997,73.3,27.56,0.7
2015-02-15,76.75,13.75,25.7,13.3,0.1,17.4,0.01,12.900001,0.0,5.1
2016-06-16,-163.25,68.75,4.4,7.0,13.5,7.3,6.18,73.6,15.0199995,1.7
2015-08-16,-99.25,65.75,8.2,8.1,34.5,7.7000003,10.61,63.8,7.1499996,2.2
2013-09-16,99.75,3.25,28.2,8.7,243.1,31.9,16.039999,73.9,0.0,3.5
2020-07-16,-63.75,76.25,3.8,5.6,24.2,5.6,6.0299997,68.8,15.259999,2.1000001
2015-12-16,-92.25,63.25,-25.300001,7.4,13.6,0.6,8.24,46.600002,31.0,0.1
2018-11-16,109.75,73.25,-24.800001,6.9,11.2,0.8,12.9,68.8,30.0,0.0
2013-11-16,23.75,-2.25,24.5,10.6,241.8,24.800001,15.9,83.8,0.0,2.7
2011-01-16,96.75,37.75,-18.1,14.2,1.8000001,0.6,3.52,28.4,31.0,0.6
2017-06-16,85.25,48.75,14.5,13.0,49.2,9.400001,11.55,56.8,0.89,4.3
2013-07-16,141.25,60.75,10.3,7.4,95.700005,10.400001,21.82,93.1,2.6,1.9
2016-10-16,-91.25,80.75,-22.2,6.7000003,8.6,0.8,9.24,63.8,31.0,0.1
2014-06-16,26.75,-22.75,14.3,18.6,1.2,7.3,0.31,19.5,5.2599998,2.1000001
2017-01-16,83.75,40.25,-6.4,13.1,0.2,2.7,0.21,44.0,30.939999,0.5
2019-04-16,30.25,20.75,27.5,21.300001,0.0,7.1,0.01,11.1,0.0,8.0
2012-03-16,-69.75,54.75,-15.2,14.3,39.5,1.5,14.58,54.3,31.0,0.5
2016-12-16,25.25,3.25,24.5,13.1,47.100002,19.6,6.49,55.0,0.0,3.4
2018-06-16,25.75,29.25,29.9,16.300001,0.0,15.2,0.06,25.800001,0.0,8.1
2013-04-16,49.25,65.25,-0.7,9.5,31.0,4.4,14.19,78.5,25.91,1.1
2015-09-16,29.75,25.25,31.2,17.7,0.3,14.2,0.14,32.4,0.0,8.0
2020-10-16,146.75,-2.25,27.2,7.1,280.2,28.5,20.13,73.8,0.0,3.6000001
2016-04-16,53.75,49.25,12.2,19.4,28.300001,8.900001,10.26,45.9,10.929999,3.8
2014-02-15,-74.25,-42.25,12.5,5.5,63.100002,12.6,2.1399999,36.9,0.01,2.6000001
2012-05-16,95.25,59.75,6.1,16.7,63.9,5.5,9.4,72.3,23.33,2.6000001
2013-07-16,-139.25,65.25,14.2,13.2,44.4,10.5,13.66,74.8,1.31,3.2
2017-02-15,55.75,59.25,-11.3,6.5,59.3,2.6000001,21.34,76.9,28.0,0.1
2017-09-16,141.25,69.75,0.7,8.400001,24.0,4.4,10.37,85.6,23.91,0.90000004
2018-11-16,107.75,14.25,24.300001,7.1,314.6,24.5,8.66,58.0,0.0,3.1000001
2015-10-16,30.75,-25.75,19.7,15.0,78.3,13.400001,9.01,37.600002,0.0,4.7000003
2012-08-16,123.25,-10.75,25.800001,11.7,3.7,20.6,0.37,7.7000003,0.0,6.1
2015-12-16,-4.25,26.25,15.8,14.1,1.2,7.1,0.0,28.9,0.32999998,2.7
2020-01-16,-61.75,-22.75,28.300001,12.7,59.4,26.0,8.429999,51.9,0.0,5.6
2018-12-16,77.75,15.75,24.300001,12.5,6.1,18.300001,0.94,32.3,0.0,3.5
2018-03-16,-30.75,78.25,-34.8,9.0,6.6,0.2,7.43,53.8,31.0,0.1
